ID,Petición (Tiempo),Marca de tiempo Respuesta,Método,URL,Código,Razón,RTT,Tamaño de la Cabecera de Respuesta,Respuesta (Tamaño del cuerpo)
5274,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,472,414,267
5275,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,267
5276,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,3,416,22807
5277,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,4,416,22842
5278,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,3,416,22847
5279,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,3,416,22832
5280,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,4,416,22837
5281,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,4,416,22842
5282,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,3,416,22847
5283,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:35 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5284,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5285,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5286,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1180,395,233
5287,Mon Jun 02 09:12:35 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1160,400,0
5288,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5289,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5290,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5291,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5292,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5293,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5294,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5295,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5296,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5297,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5298,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5299,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:36 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,893,414,354
5300,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:37 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5301,Mon Jun 02 09:12:37 CEST 2025,Mon Jun 02 09:12:37 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,354
5302,Mon Jun 02 09:12:37 CEST 2025,Mon Jun 02 09:12:37 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5303,Mon Jun 02 09:12:37 CEST 2025,Mon Jun 02 09:12:37 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,63,414,354
5304,Mon Jun 02 09:12:37 CEST 2025,Mon Jun 02 09:12:37 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5305,Mon Jun 02 09:12:37 CEST 2025,Mon Jun 02 09:12:37 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,63,414,354
5306,Mon Jun 02 09:12:37 CEST 2025,Mon Jun 02 09:12:37 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,63,414,354
5307,Mon Jun 02 09:12:37 CEST 2025,Mon Jun 02 09:12:37 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,67,414,354
5308,Mon Jun 02 09:12:37 CEST 2025,Mon Jun 02 09:12:37 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,68,414,354
5309,Mon Jun 02 09:12:37 CEST 2025,Mon Jun 02 09:12:37 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,63,414,354
5310,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:38 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1257,395,234
5311,Mon Jun 02 09:12:36 CEST 2025,Mon Jun 02 09:12:38 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1238,400,0
5312,Mon Jun 02 09:12:38 CEST 2025,Mon Jun 02 09:12:38 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5313,Mon Jun 02 09:12:38 CEST 2025,Mon Jun 02 09:12:38 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,10,416,44883
5314,Mon Jun 02 09:12:38 CEST 2025,Mon Jun 02 09:12:38 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,18,416,44894
5315,Mon Jun 02 09:12:38 CEST 2025,Mon Jun 02 09:12:38 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,10,416,44895
5316,Mon Jun 02 09:12:38 CEST 2025,Mon Jun 02 09:12:38 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,12,416,44904
5317,Mon Jun 02 09:12:38 CEST 2025,Mon Jun 02 09:12:38 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,11,416,44904
5318,Mon Jun 02 09:12:38 CEST 2025,Mon Jun 02 09:12:38 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,11,416,44894
5319,Mon Jun 02 09:12:38 CEST 2025,Mon Jun 02 09:12:38 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,11,416,44895
5320,Mon Jun 02 09:12:38 CEST 2025,Mon Jun 02 09:12:39 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1278,395,112
5321,Mon Jun 02 09:12:39 CEST 2025,Mon Jun 02 09:12:40 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1278,395,119
5322,Mon Jun 02 09:12:40 CEST 2025,Mon Jun 02 09:12:42 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1347,395,120
5323,Mon Jun 02 09:12:42 CEST 2025,Mon Jun 02 09:12:43 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1197,395,117
5324,Mon Jun 02 09:12:43 CEST 2025,Mon Jun 02 09:12:45 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,2047,395,118
5325,Mon Jun 02 09:12:45 CEST 2025,Mon Jun 02 09:12:46 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1375,395,123
5326,Mon Jun 02 09:12:46 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1342,395,124
5327,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5328,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080,401,,1,400,0
5329,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=estado,401,,0,400,0
5330,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5331,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,3,400,0
5332,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=estado,401,,1,400,0
5333,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api,401,,1,400,0
5334,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5335,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5336,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5337,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5338,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1,401,,1,400,0
5339,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5340,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5341,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/login,404,,2,397,16394
5342,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=zaproxy@example.com,401,,1,400,0
5343,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5344,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5345,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/me?username=username,401,,4,400,0
5346,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,3,400,0
5347,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/10,401,,3,400,0
5348,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,4,400,0
5349,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=zaproxy@example.com,401,,5,400,0
5350,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=hashtag,200,,12,401,2
5351,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/media?=,200,,41,404,1710
5352,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=,200,,9,404,1710
5353,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,76,414,354
5354,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=%40,200,,9,401,2
5355,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=%2B,200,,8,401,2
5356,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=%00,200,,10,401,2
5357,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=%7C,200,,7,401,2
5358,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,73,414,354
5359,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,76,414,354
5360,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,66,414,354
5361,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:48 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,70,414,354
5362,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:49 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1272,395,170
5363,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:49 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1264,400,0
5364,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:49 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=endDate,401,,1255,400,0
5365,Mon Jun 02 09:12:49 CEST 2025,Mon Jun 02 09:12:49 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=startDate&endDate=endDate,401,,1,400,0
5366,Mon Jun 02 09:12:49 CEST 2025,Mon Jun 02 09:12:49 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5367,Mon Jun 02 09:12:48 CEST 2025,Mon Jun 02 09:12:49 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,974,414,354
5368,Mon Jun 02 09:12:49 CEST 2025,Mon Jun 02 09:12:49 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5369,Mon Jun 02 09:12:49 CEST 2025,Mon Jun 02 09:12:49 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,63,414,354
5370,Mon Jun 02 09:12:49 CEST 2025,Mon Jun 02 09:12:49 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,65,414,354
5371,Mon Jun 02 09:12:49 CEST 2025,Mon Jun 02 09:12:49 CEST 2025,POST,http://localhost:8080/api/v1/signup,400,,64,414,354
5372,Mon Jun 02 09:12:49 CEST 2025,Mon Jun 02 09:12:50 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1273,395,171
5373,Mon Jun 02 09:12:50 CEST 2025,Mon Jun 02 09:12:52 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1953,395,167
5374,Mon Jun 02 09:12:52 CEST 2025,Mon Jun 02 09:12:53 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1298,395,168
5375,Mon Jun 02 09:12:53 CEST 2025,Mon Jun 02 09:12:55 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1308,395,168
5376,Mon Jun 02 09:12:55 CEST 2025,Mon Jun 02 09:12:56 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1235,395,173
5377,Mon Jun 02 09:12:56 CEST 2025,Mon Jun 02 09:12:58 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,2484,395,168
5378,Mon Jun 02 09:12:58 CEST 2025,Mon Jun 02 09:13:00 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1250,395,170
5379,Mon Jun 02 09:13:00 CEST 2025,Mon Jun 02 09:13:01 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1306,395,155
5380,Mon Jun 02 09:13:01 CEST 2025,Mon Jun 02 09:13:01 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,8,416,44482
5381,Mon Jun 02 09:13:01 CEST 2025,Mon Jun 02 09:13:01 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,9,416,44807
5382,Mon Jun 02 09:13:01 CEST 2025,Mon Jun 02 09:13:02 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1333,395,152
5383,Mon Jun 02 09:13:02 CEST 2025,Mon Jun 02 09:13:02 CEST 2025,POST,http://localhost:8080/api/v1/contact,500,,9,416,44801
5384,Mon Jun 02 09:13:02 CEST 2025,Mon Jun 02 09:13:04 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1327,395,152
5385,Mon Jun 02 09:13:04 CEST 2025,Mon Jun 02 09:13:05 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1229,395,170
5386,Mon Jun 02 09:13:05 CEST 2025,Mon Jun 02 09:13:06 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1338,394,61
5387,Mon Jun 02 09:13:06 CEST 2025,Mon Jun 02 09:13:07 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1183,394,57
5388,Mon Jun 02 09:13:07 CEST 2025,Mon Jun 02 09:13:09 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1291,394,58
5389,Mon Jun 02 09:13:09 CEST 2025,Mon Jun 02 09:13:10 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1252,394,58
5390,Mon Jun 02 09:13:10 CEST 2025,Mon Jun 02 09:13:12 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1865,394,63
5391,Mon Jun 02 09:13:12 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/contact,200,,1226,394,58
5392,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/actuator/health,401,,2,400,0
5393,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/actuator/health,401,,1,400,0
5394,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080,401,,2,400,0
5395,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=%3C,401,,1,400,0
5396,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5397,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api,401,,2,400,0
5398,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5399,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,401,,1,400,0
5400,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1,401,,1,400,0
5401,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5402,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,PUT,http://localhost:8080/api/v1/10/estado?estado=system-property%28%27xsl%3Avendor%27%29%2F%3E,401,,1,400,0
5403,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5404,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5405,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5406,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=%3C,401,,1,400,0
5407,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5408,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/login,404,,2,397,16394
5409,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5410,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5411,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,401,,1,400,0
5412,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5413,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/checkRoles?email=system-property%28%27xsl%3Avendor%27%29%2F%3E,401,,1,400,0
5414,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5415,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/me?username=%3C,401,,2,400,0
5416,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5417,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,2,400,0
5418,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/me?username=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,401,,3,400,0
5419,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,3,400,0
5420,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/me?username=system-property%28%27xsl%3Avendor%27%29%2F%3E,401,,2,400,0
5421,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/10,401,,5,400,0
5422,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=%3C,401,,4,400,0
5423,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5424,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,5,400,0
5425,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=%3C&endDate=endDate,401,,2,400,0
5426,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,2,400,0
5427,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,401,,2,400,0
5428,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5429,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5430,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=system-property%28%27xsl%3Avendor%27%29%2F%3E,401,,2,400,0
5431,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&endDate=endDate,401,,1,400,0
5432,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5433,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/media?hashtag=%3C,200,,11,401,2
5434,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,401,,1,400,0
5435,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=system-property%28%27xsl%3Avendor%27%29%2F%3E&endDate=endDate,401,,1,400,0
5436,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5437,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/addReview,401,,1,400,0
5438,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5439,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,401,,1,400,0
5440,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/weather?startDate=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&endDate=endDate,401,,1,400,0
5441,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,POST,http://localhost:8080/api/v1/reserva,401,,1,400,0
5442,Mon Jun 02 09:13:13 CEST 2025,Mon Jun 02 09:13:13 CEST 2025,GET,http://localhost:8080/api/v1/reservasUser?email=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E,401,,1,400,0
